ID,Titolo,Generi,Punteggio Medio,Rank,Popolarità,Stato,Autori
17,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo",8.14,526,468,finished,Masami Tsuda
729,Emma,"Award Winning, Historical, Romance, Seinen, Slice of Life",8.14,527,634,finished,Kaoru Mori
770,Gunnm: Last Order,"Action, Drama, Martial Arts, Sci-Fi, Seinen",8.14,528,767,finished,Yukito Kishiro
1110,Shiawase Kissa 3-choume,"Comedy, Romance, Shoujo, Slice of Life",8.14,539,1017,finished,Kou Matsuzuki
1297,Iryuu: Team Medical Dragon,"Award Winning, Drama, Medical, Psychological, Seinen",8.14,530,1590,finished,"Akira Nagai, Tarou Nogizaka"
1630,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,"Action, Adventure, Historical, Shounen, Vampire",8.14,531,132,finished,Hirohiko Araki
1695,Adolf ni Tsugu,"Award Winning, Drama, Historical, Military",8.14,532,778,finished,Osamu Tezuka
3042,Soredemo Machi wa Mawatteiru,"Award Winning, Seinen, Slice of Life",8.14,533,2022,finished,Masakazu Ishiguro
8070,Sengoku Youko,"Action, Adventure, Fantasy, Historical, Mythology, Shounen",8.14,534,996,finished,Satoshi Mizukami
8557,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",8.14,535,1888,finished,Kiichi Hotta
8652,Zankoku na Kami ga Shihai suru,"Award Winning, Boys Love, Drama, Psychological, Shoujo",8.14,536,2078,finished,Moto Hagio
11850,Keishichou Tokuhanka 007,"Detective, Shoujo, Supernatural",8.14,537,1967,finished,Eiri Kaji
20242,Binbougami ga!,"Comedy, Mythology, Shounen, Supernatural",8.14,538,991,finished,Yoshiaki Sukeno
77637,Helck,"Action, Fantasy",8.14,540,435,finished,Nanaki Nanao
84255,Hidamari ga Kikoeru,"Boys Love, School, Slice of Life",8.14,541,555,finished,Yuki Fumino
100128,Yakusoku no Neverland,"Award Winning, Mystery, Psychological, Shounen, Survival, Suspense",8.14,543,18,finished,"Posuka Demizu, Kaiu Shirai"
111229,Mystery to Iu nakare,"Award Winning, Josei, Mystery",8.14,529,1792,currently_publishing,Yumi Tamura
118625,Sasayaku You ni Koi wo Utau,"Girls Love, School",8.14,547,493,currently_publishing,Eku Takeshima
120250,Ponkotsu Ponko,"Comedy, Seinen, Slice of Life",8.14,548,1653,finished,Keita Yatera
111745,Tengoku Daimakyou,"Adventure, Mystery, Sci-Fi, Seinen",8.13,551,475,currently_publishing,Masakazu Ishiguro
117020,Tsukiatte Agetemo Ii kana,Girls Love,8.13,552,940,currently_publishing, Tamifull
21467,Hoshi Mamoru Inu,"Pets, Seinen, Slice of Life",8.13,553,965,finished,Takashi Murakami
26769,Bokura wa Minna Kawai-sou,"Romance, School, Seinen, Slice of Life",8.13,554,411,finished,Ruri Miyahara
10978,Major,"Award Winning, Comedy, Drama, Shounen, Sports, Team Sports",8.13,557,2992,finished,Takuya Mitsuda
63535,Amaama to Inazuma,"Childcare, Comedy, Gourmet, Iyashikei, Seinen, Slice of Life",8.13,558,738,finished,Gido Amagakure
96792,Kimetsu no Yaiba,"Action, Fantasy, Historical, Shounen",8.13,559,9,finished,Koyoharu Gotouge
89960,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-3 Shou - Truth of Zero,"Drama, Fantasy, Isekai, Psychological, Seinen, Suspense, Time Travel",8.12,560,1724,finished,"Daichi Matsuse, Tappei Nagatsuki"
99969,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,"Memoir, Slice of Life",8.12,564,322,finished,Kabi Nagata
24294,Ao Haru Ride,"Romance, School, Shoujo",8.12,571,45,finished,Io Sakisaka
80841,Hakumei to Mikochi,"Fantasy, Iyashikei, Seinen, Slice of Life",8.12,565,2378,currently_publishing,Takuto Kashiki
463,NHK ni Youkoso!,"Comedy, Drama, Otaku Culture, Psychological, Romance, Shounen",8.12,566,283,finished,"Kenji Ooiwa, Tatsuhiko Takimoto"
635,God Child,"Boys Love, Historical, Horror, Mystery, Shoujo, Supernatural",8.12,567,983,finished,Kaori Yuki
792,City Hunter,"Adventure, Comedy, Detective, Shounen",8.12,567,1192,finished,Tsukasa Hojo
7010,NG Life,"Comedy, Drama, Historical, Reincarnation, Romance, Shoujo, Supernatural",8.12,570,1782,finished,Mizuho Kusanagi
10010,Beelzebub,"Action, Childcare, Comedy, Delinquents, Mythology, School, Shounen, Supernatural",8.12,570,119,finished,Ryuuhei Tamura
20,Hikaru no Go,"Award Winning, Comedy, Drama, Shounen, Strategy Game, Supernatural",8.11,572,380,finished,"Takeshi Obata, Yumi Hotta"
338,Chrno Crusade,"Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, Shounen, Supernatural",8.11,573,652,finished,Daisuke Moriyama
1101,Akumetsu,"Action, Detective, Drama, Psychological, Shounen, Suspense",8.11,579,238,finished,"Yoshiaki Tabata, Yuuki Yugo"
1365,Kaze to Ki no Uta,"Award Winning, Boys Love, Drama, Historical, Shoujo",8.11,576,2089,finished,Keiko Takemiya
3403,Rosario to Vampire: Season II,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Supernatural, Vampire",8.11,577,245,finished,Akihisa Ikeda
4423,Oooku,"Award Winning, Drama, Historical, Samurai, Shoujo",8.11,578,1816,finished,Fumi Yoshinaga
4945,Ginga Nagareboshi Gin,"Anthropomorphic, Award Winning, Shounen",8.11,579,4669,finished,Yoshihiro Takahashi
7760,Hanma Baki,"Action, Adventure, Gore, Martial Arts",8.11,580,749,finished,Keisuke Itagaki
8300,Baby Steps,"Award Winning, School, Shounen, Sports",8.11,581,728,finished,Hikaru Katsuki
107948,Hitori Koukan Nikki,"Memoir, Slice of Life",8.11,582,1057,finished,Kabi Nagata
153158,Telework Yotabanashi,"Adult Cast, Romance, Seinen",8.11,584,1061,finished,Kintetsu Yamada
154679,Hotaru no Yomeiri,"Historical, Romance",8.11,575,947,currently_publishing,Oreco Tachibana
36933,Ore Monogatari!!,"Award Winning, Comedy, Romance, Shoujo",8.11,586,524,finished,"Kazune Kawahara,  Aruko"
20554,Kocchi Muite! Miiko,"Award Winning, Comedy, Shoujo, Slice of Life",8.1,587,11702,currently_publishing,Eriko Ono
21054,Touhou Ibara Kasen: Wild and Horned Hermit.,"Fantasy, Slice of Life",8.1,588,2526,finished," ZUN, Aya Azuma"
27029,Ouran Koukou Host Club University Special,"Comedy, Crossdressing, Drama, Harem, Romance, School, Shoujo",8.1,590,2896,finished,Bisco Hatori
48025,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Shounen",8.1,592,523,finished,"Shinobu Ohtaka, Yoshifumi Ohtera"
112090,Hidamari ga Kikoeru: Koufukuron,"Boys Love, School, Slice of Life",8.1,594,2745,finished,Yuki Fumino
112922,Gokushufudou,"Adult Cast, Comedy, Organized Crime",8.1,595,102,currently_publishing,Kousuke Oono
47,Katekyou Hitman Reborn!,"Action, Comedy, Organized Crime, School, Shounen, Super Power",8.1,597,106,finished,Akira Amano
339,Sakigake!! Cromartie Koukou,"Award Winning, Comedy, Delinquents, Gag Humor, Shounen",8.1,598,1446,finished,Eiji Nonaka
908,Soul Eater,"Action, Comedy, Fantasy, Shounen",8.1,599,43,finished,Atsushi Ookubo
1258,Higurashi no Naku Koro ni: Watanagashi-hen,"Drama, Horror, Mystery, Psychological, Shounen",8.1,600,1044,finished,"Yutori Houjou,  Ryukishi07"
9296,Seven Days,"Boys Love, School, Slice of Life",8.1,601,311,finished,"Rihito Takarai, Venio Tachibana"
10447,Getter Robo Go,"Action, Mecha, Sci-Fi, Shounen",8.1,602,4945,finished,Ken Ishikawa
11243,Kono Sekai no Katasumi ni,"Award Winning, Drama, Historical, Seinen",8.1,605,2320,finished,Fumiyo Kouno
11652,Kuroko no Basket,"Comedy, School, Shounen, Sports, Team Sports",8.1,606,216,finished,Tadatoshi Fujimaki
13702,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo",8.1,605,130,finished, Robico
148467,Super no Ura de Yani Suu Futari,"Adult Cast, Love Status Quo, Romance",8.1,606,357,currently_publishing, Jinushi
159130,Nick to Lever,"Comedy, Gag Humor, Seinen",8.1,607,6440,finished,Kyougorou Miyata
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,"Fantasy, Isekai, Reincarnation, Seinen",8.1,608,122,currently_publishing,"Yuka Fujikawa,  Rifujin na Magonote"
80281,Girls & Panzer: Ribbon no Musha,"Comedy, Military, School, Seinen",8.1,609,5434,finished,"Takeshi Nogami, Takaaki Suzuki"
62671,Gekijouban Mahou Shoujo Madoka★Magica: Shinpen - Hangyaku no Monogatari,"Drama, Fantasy, Mahou Shoujo, Psychological",8.09,626,2738,finished," Magica Quartet,  Hanokage"
78537,Karakai Jouzu no Takagi-san,"Award Winning, Comedy, Love Status Quo, Romance, School, Shounen",8.09,628,201,finished,Souichirou Yamamoto
124094,Jibaku Shounen Hanako-kun 0,"School, Supernatural",8.09,614,1691,finished,Iro Aida
41435,K: Memory of Red,"Action, Martial Arts, Shoujo, Supernatural",8.09,617,1957,finished,"Yui Kuroe,  GoRA"
138407,"Natsu e no Tunnel, Sayonara no Deguchi: Gunjou","Drama, Mystery, Sci-Fi",8.09,619,4438,finished," Koudon, Mei Hachimoku"
27,X,"Action, Drama, Fantasy, Psychological, Shoujo, Super Power, Supernatural",8.09,621,706,on_hiatus, CLAMP
564,Gantz,"Action, Drama, Gore, Horror, Psychological, Sci-Fi, Seinen, Supernatural, Survival",8.09,622,30,finished,Hiroya Oku
872,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,"Action, Adventure, Shounen, Supernatural",8.09,620,147,finished,Hirohiko Araki
928,Pocket Monsters Special,"Action, Adventure, Kids",8.09,621,329,currently_publishing,"Hidenori Kusaka, Satoshi Yamamoto,  Mato"
1149,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",8.09,622,371,finished,"Tetsuo Hara,  Buronson"
1257,Higurashi no Naku Koro ni: Onikakushi-hen,"Drama, Horror, Mystery, Psychological",8.09,626,695,finished,"Karin Suzuragi,  Ryukishi07"
3097,Futatsu no Spica,"Drama, Fantasy, Sci-Fi, Seinen, Slice of Life, Supernatural",8.09,627,3259,finished,Kou Yaginuma
7749,Oresama Teacher,"Comedy, Delinquents, School, Shoujo",8.09,628,477,finished,Izumi Tsubaki
11,Naruto,"Action, Adventure, Fantasy, Martial Arts, Shounen",8.08,634,12,finished,Masashi Kishimoto
393,Kindaichi Shounen no Jikenbo: File Series,"Award Winning, Detective, Drama, Mystery, Shounen, Supernatural",8.08,630,3026,finished,"Shin Kibayashi, Youzaburou Kanari, Fumiya Satou"
591,Koukou Debut,"Comedy, Romance, School, Shoujo",8.08,631,252,finished,Kazune Kawahara
674,Majin Tantei Nougami Neuro,"Detective, Mystery, Shounen, Supernatural",8.08,632,955,finished,Yuusei Matsui
988,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Drama, Ecchi, Martial Arts, Shounen",8.08,638,234,finished,Syun Matsuena
3574,Tobaku Datenroku Kaiji,"Adult Cast, Drama, Psychological, Seinen, Strategy Game",8.08,639,1556,finished,Nobuyuki Fukumoto
19709,Gabai: Saga no Gabai Baachan,"Comedy, Historical, Seinen, Slice of Life",8.08,635,7928,finished,"Yoshichi Shimada, Saburou Ishikawa"
24457,Mahou Shoujo Madoka★Magica,"Drama, Fantasy, Horror, Mahou Shoujo, School",8.08,641,450,finished," Magica Quartet,  Hanokage"
26178,Donten ni Warau,"Action, Historical, Shoujo, Supernatural",8.08,642,825,finished,Kemuri Karakara
44523,Touhou Suzunaan: Forbidden Scrollery.,Fantasy,8.08,638,2551,finished," ZUN, Moe Harukawa"
119931,One Room Angel,"Boys Love, Drama, Supernatural",8.08,639,3024,finished, Harada
121303,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,"Adult Cast, Boys Love, Comedy, Supernatural, Workplace",8.08,640,2331,currently_publishing,Yuu Toyota
95964,Kekkai Sensen: Back 2 Back,"Action, Fantasy, Shounen, Super Power, Urban Fantasy, Vampire",8.08,641,4344,finished,Yasuhiro Nightow
108187,Karakai Jouzu no (Moto) Takagi-san,"Comedy, Iyashikei, Romance, Slice of Life",8.08,642,384,finished,Mifumi Inaba
108696,Runway de Waratte,"Drama, Shounen, Showbiz, Visual Arts",8.08,631,1109,finished,Kotoba Inoya
89467,Hitoribocchi no ○○ Seikatsu,"Comedy, School, Shounen, Slice of Life",8.07,644,776,finished, Katsuwo
633,Beauty Pop,"Comedy, Romance, School, Shoujo",8.07,647,665,finished,Kiyoko Arai
655,Boku no Chikyuu wo Mamotte,"Drama, Fantasy, Mystery, Reincarnation, Romance, Sci-Fi, Shoujo, Space",8.07,652,1671,finished,Saki Hiwatari
3102,Girl Friends,"Girls Love, School, Seinen",8.07,649,363,finished,Milk Morinaga
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,"Action, Shounen, Supernatural",8.07,650,126,finished,Gege Akutami
139104,"Hikaeme ni Ittemo, Kore wa Ai","Romance, Shoujo",8.07,647,1512,currently_publishing,Momo Fuji
142799,Goukon ni Ittara Onna ga Inakatta Hanashi,"Adult Cast, Comedy, Crossdressing, Romance",8.07,654,3572,currently_publishing,Nana Aokawa
38105,Kase-san Series,"Girls Love, School",8.06,657,530,finished,Hiromi Takashima
41629,Hyouka,"Drama, Mystery, School, Shounen, Slice of Life",8.06,660,987,currently_publishing,"Honobu Yonezawa, Task Ohna"
114793,Rojica to Rakkasei,"Adventure, Fantasy, Psychological, Slice of Life",8.06,659,2779,finished, Kinome
128594,One Piece: Episode A,"Action, Adventure, Fantasy, Shounen, Super Power",8.06,660,1604,finished,"Eiichiro Oda, Tatsuya Hamazaki,  Boichi, Shou Hinata"
1211,Ore to Akuma no Blues,"Drama, Historical, Horror, Psychological, Seinen",8.06,661,837,currently_publishing,Akira Hiramoto
3868,Shigurui,"Action, Drama, Gore, Historical, Martial Arts, Samurai, Seinen",8.06,662,612,finished,"Takayuki Yamaguchi, Norio Nanjou"
12917,Shaman King Kanzenban,"Action, Adventure, Comedy, Supernatural",8.06,664,1266,finished,Hiroyuki Takei
573,Wild Adapter,"Action, Boys Love, Comedy, Drama, Mystery, Organized Crime",8.05,666,2522,on_hiatus,Kazuya Minekura
649,Gunslinger Girl,"Action, Award Winning, Drama, Military, Psychological, Sci-Fi",8.05,667,713,finished,Yuu Aida
1092,Gokusen,"Action, Comedy, Delinquents, Josei, Organized Crime, Romance, School, Slice of Life, Workplace",8.05,668,1052,finished,Kozueko Morimoto
1659,Five Star Stories,"Mecha, Military, Sci-Fi",8.05,669,3403,currently_publishing,Mamoru Nagano
5711,Megumi no Daigo,"Action, Award Winning, Drama, Shounen",8.05,670,5769,finished,Masahito Soda
5775,Yamamoto Zenjirou to Moushimasu,"Childcare, Drama, Romance, Shoujo, Supernatural",8.05,671,3231,finished,Youko Maki
8742,Ashita no Ousama,"Josei, Performing Arts",8.05,672,4868,finished,Emiko Yachi
15104,Kingdom Hearts: 358/2 Days,"Fantasy, Shounen",8.05,673,1797,finished,"Shiro Amano, Tetsuya Nomura"
17517,Steins;Gate,"Drama, Mystery, Sci-Fi, Seinen",8.05,674,684,finished," Nitroplus, Yomi Sarachi"
61097,Baraou no Souretsu,"Action, Drama, Historical, Shoujo, Supernatural",8.05,676,992,finished,Aya Kanno
117332,Suki na Ko ga Megane wo Wasureta,"Comedy, Love Status Quo, Romance, School, Shounen",8.05,678,410,finished,Koume Fujichika
121209,Houkago Shounen Hanako-kun,"Comedy, Parody, School, Supernatural",8.05,679,2558,currently_publishing,Iro Aida
18570,Ultra Heaven,"Avant Garde, Drama, Psychological, Sci-Fi, Seinen",8.05,680,957,on_hiatus,Keiichi Koike
19980,Koi dano Ai dano,"Comedy, Romance, School, Shoujo",8.05,681,1777,finished,Ririko Tsujita
24903,Gangsta.,"Action, Adult Cast, Drama, Organized Crime, Seinen",8.05,682,233,currently_publishing, Kohske
44501,High Score Girl,"Comedy, Love Polygon, Romance, School, Seinen",8.05,685,1021,finished,Rensuke Oshikiri
22986,Ran to Haiiro no Sekai,"Drama, Fantasy, Romance, Seinen, Supernatural",8.04,687,613,finished,Aki Irie
55163,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life, Survival, Suspense",8.04,689,315,finished,"Norimitsu Kaihou, Sadoru Chiba"
59893,Tanaka-kun wa Itsumo Kedaruge,"Iyashikei, School, Slice of Life",8.04,690,651,finished,Nozomi Uda
151815,Konjiki no Gash!! 2,"Action, Adventure, Comedy, Supernatural",8.04,693,5823,currently_publishing,Makoto Raiku
648,Dogs: Bullets & Carnage,"Action, Drama, Seinen",8.04,696,516,on_hiatus,Shirow Miwa
1260,Higurashi no Naku Koro ni: Tatarigoroshi-hen,"Drama, Horror, Mystery, Psychological, Shounen, Supernatural",8.04,697,1343,finished,"Jirou Suzuki,  Ryukishi07"
3282,Hotarubi no Mori e,"Iyashikei, Romance, Shoujo",8.04,698,933,finished,Yuki Midorikawa
11914,Adekan,"Action, Historical, Shoujo",8.04,694,2002,currently_publishing,Tsukiji Nao
13271,Saraiya Goyou,"Adult Cast, Drama, Historical, Samurai, Seinen",8.04,700,2035,finished,Natsume Ono
98374,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Mahou Shoujo, Romance, Shoujo",8.04,702,1145,finished, CLAMP
99007,"Komi-san wa, Comyushou desu.","Award Winning, Comedy, School, Shounen",8.04,703,29,finished,Tomohito Oda
163232,Tower Dungeon,"Action, Fantasy, Shounen",8.03,706,1754,currently_publishing,Tsutomu Nihei
25245,Zoku Hoshi Mamoru Inu,"Pets, Seinen, Slice of Life",8.03,709,3073,finished,Takashi Murakami
35003,Yamada-kun to 7-nin no Majo,"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",8.03,710,114,finished,Miki Yoshikawa
41697,Ghost Hunt: Akumu no Sumu Ie,"Horror, Mystery, Shoujo, Supernatural",8.03,711,4576,finished,"Shiho Inada, Fuyumi Ono"
43857,Buttobi Itto,"Comedy, Shounen, Sports, Team Sports",8.03,713,15907,finished,Motoki Monma
80719,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-2 Shou - Yashiki no Isshuukan-hen,"Drama, Fantasy, Isekai, Psychological, Seinen, Suspense, Time Travel",8.03,714,1413,finished,"Makoto Fuugetsu, Tappei Nagatsuki"
88110,Fate/stay night: Heaven's Feel,"Action, Fantasy, Seinen, Supernatural",8.03,726,2482,currently_publishing," Type-Moon, Task Ohna"
167099,Kesa mo Yuraretemasu ​,"Comedy, Romance, Shounen",8.03,716,2202,currently_publishing,Eiji Masuda
130661,Josee to Tora to Sakana-tachi,"Drama, Romance, Visual Arts",8.03,718,2861,finished,"Nao Emoto, Seiko Tanabe"
136975,Unmei no Hito ni Deau Hanashi,"Romance, Shoujo",8.03,719,1310,currently_publishing, Anashin
1184,Rough,"Comedy, Drama, Romance, School, Shounen, Sports, Team Sports",8.03,720,2876,finished,Mitsuru Adachi
1216,Gokinjo Monogatari,"Romance, Shoujo, Visual Arts",8.03,719,1486,finished,Ai Yazawa
1362,Hidamari Sketch,"CGDCT, Comedy, Iyashikei, School, Slice of Life, Visual Arts",8.03,722,2829,currently_publishing,Ume Aoki
1474,Devilman,"Action, Adventure, Drama, Fantasy, Horror, Mythology, Psychological, Sci-Fi, Shounen, Super Power, Supernatural",8.03,723,300,finished,Go Nagai
3076,Vassalord.,"Action, Boys Love, Comedy, Fantasy, Mystery, Shoujo, Supernatural, Vampire",8.03,722,1214,finished,Nanae Chrono
10179,Chichi no Koyomi,"Seinen, Slice of Life",8.03,725,2932,finished,Jiro Taniguchi
10330,Oboreru Knife,"Drama, Love Polygon, Romance, School, Shoujo, Showbiz",8.03,726,2518,finished,Asakura George
8,Full Moon wo Sagashite,"Comedy, Drama, Fantasy, Music, Romance, Shoujo, Showbiz, Supernatural",8.02,727,483,finished,Arina Tanemura
442,Tekkon Kinkreet,"Action, Psychological, Seinen",8.02,728,1247,finished,Taiyou Matsumoto
670,Bokurano,"Award Winning, Drama, Mecha, Psychological, Sci-Fi, Seinen, Survival",8.02,729,536,finished,Mohiro Kitoh
1741,Worst,"Action, Comedy, Delinquents, School, Shounen",8.02,730,1364,finished,Hiroshi Takahashi
4207,Boku no Hatsukoi wo Kimi ni Sasagu,"Award Winning, Romance, Shoujo, Slice of Life",8.02,731,900,finished,Kotomi Aoki
14633,Seiyuu Ka!,"Crossdressing, Drama, Romance, School, Shoujo, Showbiz",8.02,732,1322,finished,Maki Minami
152907,Museru kurai no Ai wo Ageru,"Adult Cast, Romance, Shoujo",8.02,737,1391,currently_publishing,Keiko Iwashita
128072,Zense Coupling,"Reincarnation, Romance, Supernatural",8.02,739,2098,finished,Waka Kakitsubata
128995,Restart wa Onaka wo Sukasete,"Boys Love, Slice of Life",8.02,740,4847,finished, Cocomi
130934,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,"Comedy, Romance",8.02,745,1202,currently_publishing," Saeki-san, Wan Shibata"
133081,Wind Breaker,"Action, Delinquents, School",8.02,742,760,currently_publishing,Satoru Nii
59519,Be Blues! Ao ni Nare,"Award Winning, Shounen, Sports, Team Sports",8.02,727,3341,finished,Motoyuki Tanaka
62723,Noragami: Shuuishuu,"Fantasy, Mythology, Shounen",8.02,745,1825,finished, Adachitoka
80385,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Isekai, Parody, Shounen",8.02,746,747,currently_publishing,"Masahito Watari, Natsume Akatsuki"
84559,Nekota no Koto ga Kininatte Shikatanai.,"Comedy, Romance, School, Shoujo",8.02,747,1847,finished,Rie Oouta
83923,Fate/strange Fake,"Action, Fantasy, Supernatural",8.01,748,2367,currently_publishing,"Ryohgo Narita, Shizuki Morii"
25916,Saint Seiya: The Lost Canvas - Meiou Shinwa Gaiden,"Adventure, Drama, Fantasy, Shounen",8.01,752,4067,finished,"Masami Kurumada, Shiori Teshirogi"
52043,Chichikogusa,"Childcare, Shounen, Slice of Life",8.01,751,3152,finished,Mi Tagawa
104271,Chi no Wadachi,"Drama, Psychological, Seinen, Suspense",8.01,754,113,finished,Shuuzou Oshimi
105430,Senryuu Shoujo,"Comedy, Love Status Quo, Romance, School, Shounen",8.01,755,572,finished,Masakuni Igarashi
976,Vampire Juujikai,"Shounen, Supernatural, Vampire",8.01,756,1646,finished,"Kyou Shirodaira, Yuri Kimura"
1605,Shoukoku no Altair,"Action, Award Winning, Fantasy, Military, Shounen",8.01,758,1421,finished,Kotono Katou
1735,Detroit Metal City,"Comedy, Gag Humor, Music, Seinen",8.01,759,1314,finished,Kiminori Wakasugi
4368,Toradora!,"Drama, Love Polygon, Romance, School",8.01,764,470,currently_publishing,"Yuyuko Takemiya,  Zekkyou"
14978,Saiyuuki Reload Blast,"Action, Adventure, Comedy, Drama, Fantasy, Josei",8.01,761,4833,currently_publishing,Kazuya Minekura
110485,Shuumatsu no Walküre,"Action, Fantasy, Mythology, Seinen",8.01,762,89,currently_publishing,"Takumi Fukui, Shinya Umemura,  Ajichika"
118232,Watashi no Shiawase na Kekkon,"Adult Cast, Drama, Fantasy, Historical, Romance",8.01,763,953,currently_publishing,"Rito Kousaka, Akumi Agitogi"
122842,Kakeochi Girl,"Drama, Girls Love, Josei, Slice of Life",8.01,750,1633,finished, Battan
128463,Uruwashi no Yoi no Tsuki,"Romance, School, Shoujo",8.01,765,656,currently_publishing,Mika Yamamori
143031,Aishiteru Game wo Owarasetai,"Comedy, Romance, School",8,769,727,currently_publishing,Yuuki Doumoto
144034,Akane-banashi,"Drama, Performing Arts, Shounen",8,770,599,currently_publishing,"Takamasa Moue, Yuuki Suenaga"
89562,Tsubaki-chou Lonely Planet,"Drama, Romance, Shoujo",8,771,374,finished,Mika Yamamori
103942,Ao no Flag,"Romance, School, Shounen",8,772,239,finished, KAITO
68883,Colette wa Shinu Koto ni Shita,"Fantasy, Mythology, Romance, Shoujo",8,773,1687,finished,Alto Yukimura
25250,Voynich Hotel,"Comedy, Ecchi, Horror, Seinen",8,776,565,finished,Sayman Dowman
49865,Ajin,"Action, Gore, Horror, Mystery, Seinen, Supernatural",8,777,85,finished,"Gamon Sakurai, Tsuina Miura"
136793,Itou Junji Jisen Kessakushuu,"Horror, Shoujo",8,779,1975,finished,Junji Itou
665,MeruPuri: Märchen☆Prince,"Comedy, Fantasy, Romance, Shoujo",8,777,812,finished,Matsuri Hino
1506,Sunadokei,"Award Winning, Love Polygon, Romance, Shoujo",8,781,1258,finished,Hinako Ashihara
17465,Omoide Emanon,"Drama, Seinen",8,783,250,finished,"Kenji Tsuruta, Shinji Kajio"
23,Ranma ½,"Action, Comedy, Ecchi, Harem, Martial Arts, Romance, School, Shounen",7.99,792,321,finished,Rumiko Takahashi
509,Saiyuuki,"Action, Adventure, Drama, Fantasy",7.99,785,1102,finished,Kazuya Minekura
7630,Toshokan Sensou: Love & War,"Action, Adult Cast, Military, Romance, Sci-Fi, Shoujo",7.99,787,2729,finished,"Hiro Arikawa, Kiiro Yumi"
11643,Kattobi Itto,"Comedy, Shounen, Sports, Team Sports",7.99,788,10048,finished,Motoki Monma
13897,Giant Killing,"Award Winning, Drama, Seinen, Sports, Team Sports",7.99,789,1558,currently_publishing,"Masaya Tsunamoto,  Tsujitomo"
14110,Seitokai Yakuindomo,"Comedy, Gag Humor, School, Shounen",7.99,798,817,finished,Tozen Ujiie
59961,Aoharu x Kikanjuu,"Crossdressing, Shounen, Sports, Team Sports",7.99,791,1261,finished, NAOE
159093,Bocchi the Rock! Gaiden: Hiroi Kikuri no Fukazake Nikki,"Adult Cast, CGDCT, Comedy, Music",7.99,788,6072,currently_publishing, Kumichou
163455,Phantom Busters,"School, Shounen, Supernatural",7.99,794,4554,currently_publishing, shoco
89553,Usemono Yado,"Drama, Shoujo",7.99,795,2198,finished, Hozumi
99391,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.","Comedy, Iyashikei, Pets, Slice of Life",7.99,791,2220,currently_publishing,"Tunami Minatuki, As Futatsuya"
116539,Subete no Jinrui wo Hakai suru. Sorera wa Saisei Dekinai.,"School, Shounen, Strategy Game",7.99,797,870,currently_publishing,"Takuma Yokota, Katsura Ise"
28899,Steins;Gate: Onshuu no Brownian Motion,"Drama, Sci-Fi, Seinen",7.99,799,3975,finished," Nitroplus, Takeshi Mizoguchi"
33251,Konya mo Nemurenai,"Boys Love, Supernatural",7.98,802,1043,finished,Kotetsuko Yamamoto
36615,Hori-san to Miyamura-kun,"Romance, School",7.98,803,1385,finished, HERO
45447,Yahari Ore no Seishun Love Comedy wa Machigatteiru.: Monologue,"Comedy, Love Polygon, Romance, School, Seinen",7.98,805,1952,finished,"Rechi Kazuki, Wataru Watari"
146207,Usuzumi no Hate,"Adventure, Sci-Fi, Seinen",7.98,806,1567,currently_publishing,Haruo Iwamune
105,Kekkaishi,"Action, Adventure, Award Winning, Mythology, Shounen, Supernatural",7.98,809,600,finished,Yellow Tanabe
544,Shigeshoushi,"Drama, Josei, Psychological, Romance",7.98,810,1412,finished,Mitsukazu Mihara
5029,Kingyosou,"Drama, Romance, Shoujo",7.98,818,2521,finished,Yuki Fujitsuka
13290,Ningen Shikkaku,"Drama, Historical, Psychological, Seinen",7.98,820,466,finished,"Usamaru Furuya, Osamu Dazai"
117044,Hypnosis Mic: Before the Battle - The Dirty Dawg,"Action, Music, Shounen",7.98,811,6096,finished,"Yuuichirou Momose, Rui Karasuzuki"
118166,Hypnosis Mic: Division Rap Battle - side F.P & M,"Action, Josei, Music",7.98,817,7789,finished,"Yuuichirou Momose, Kiiko Jou"
129409,Girls & Panzer: Pravda Senki,"Action, Military, School",7.98,819,9939,finished,Hajime Yoshida
